32|Verdadero|20180010269951|20180010270000|107
32|Verdadero|20180010270001|20180010270050|107
32|Verdadero|20180010271151|20180010271200|107
32|Verdadero|20180010270901|20180010270950|107
32|Verdadero|20180010270851|20180010270900|107
32|Verdadero|20180010270801|20180010270850|107
32|Verdadero|20180010268801|20180010268850|107
32|Verdadero|20180010270301|20180010270350|107
32|Verdadero|20180010270601|20180010270650|107
