DetalleCertificados
20180010106328,8,0,0,0,0
20180010106328,9,0,0,0,0
20180010106328,10,0,0,0,0
20180010106328,13,1,1,0,0
20180010106329,8,0,0,0,0
20180010106329,9,0,0,0,0
20180010106329,10,0,0,0,0
20180010106329,13,4,4,0,0
20180010106329,11,0,0,0,0
20180010106329,12,1,1,0,0
20180010106330,8,0,0,0,0
20180010106330,9,0,0,0,0
20180010106330,10,0,0,0,0
20180010106330,13,0,0,0,0
20180010106330,11,0,0,0,0
20180010106330,12,2,2,0,0
20180010106330,14,0,0,0,0
20180010106331,8,0,0,0,0
20180010106331,9,0,0,0,0
20180010106331,10,0,0,0,0
20180010106331,13,2,2,0,0
20180010106331,11,0,0,0,0
20180010106331,12,1,1,0,0
20180010106331,14,0,0,0,0
20180010106332,8,0,0,0,0
20180010106332,9,0,0,0,0
20180010106332,10,1,1,0,0
20180010106332,13,0,0,0,0
20180010106332,11,0,0,0,0
20180010106332,12,0,0,0,0
20180010106332,14,0,0,0,0
20180010106337,8,0,0,0,0
20180010106337,9,0,0,0,0
20180010106337,10,0,0,0,0
20180010106337,13,0,0,0,0
20180010106337,11,0,0,0,0
20180010106337,12,1,1,0,0
20180010106338,8,0,0,0,0
20180010106338,9,1,1,0,0
20180010106338,10,0,0,0,0
20180010106338,13,0,0,0,0
20180010106338,11,0,0,0,0
20180010106338,12,0,0,0,0
20180010106338,14,0,0,0,0
20180010106340,8,0,0,0,0
20180010106340,9,0,0,0,0
20180010106340,10,0,0,0,0
20180010106340,13,0,0,0,0
20180010106340,11,0,0,0,0
20180010106340,12,1,1,0,0
20180010106342,8,0,0,0,0
20180010106342,9,0,0,0,0
20180010106342,10,1,1,0,0
20180010106342,13,0,0,0,0
20180010106342,11,0,0,0,0
20180010106342,12,0,0,0,0
20180010106342,14,0,0,0,0
20180010106345,8,0,0,0,0
20180010106345,9,0,0,0,0
20180010106345,10,0,0,0,0
20180010106345,13,0,0,0,0
20180010106345,11,0,0,0,0
20180010106345,12,0,0,0,0
20180010106345,14,2,2,0,0
20180010106347,8,0,0,0,0
20180010106347,9,0,0,0,0
20180010106347,10,0,0,0,0
20180010106347,13,0,0,0,0
20180010106347,11,0,0,0,0
20180010106347,12,2,2,0,0
20180010106348,8,0,0,0,0
20180010106348,9,0,0,0,0
20180010106348,10,0,0,0,0
20180010106348,13,0,0,0,0
20180010106348,11,0,0,0,0
20180010106348,12,1,1,0,0
20180010106665,8,0,0,0,0
20180010106665,9,0,0,0,0
20180010106665,10,0,0,0,0
20180010106665,13,0,0,0,0
20180010106665,11,1,1,0,0
20180010106665,12,0,0,0,0
20180010106670,8,0,0,0,0
20180010106670,9,0,0,0,0
20180010106670,10,0,0,0,0
20180010106670,13,0,0,0,0
20180010106670,11,1,1,0,0
20180010106670,12,1,1,0,0
20180010106670,14,0,0,0,0
20180010106672,8,0,0,0,0
20180010106672,9,0,0,0,0
20180010106672,10,1,1,0,0
20180010106672,13,0,0,0,0
20180010106672,11,0,0,0,0
20180010106672,12,0,0,0,0
